name,time,delta_volume,total_accumulated_volume,total_pulse_count
water_meter,1620365509713242104,0,0,3018429
water_meter,1620365809802876630,0,0,3018429
water_meter,1620366410982424156,0,0,3018429
water_meter,1620366711047487932,0,0,3018429
water_meter,1620367011181960686,0,0,3018429
water_meter,1620367311315229887,0,0,3018429
water_meter,1620367611448622110,0,0,3018429
water_meter,1620367911564907611,0,0,3018429
water_meter,1620368211692835694,0,0,3018429
water_meter,1620368511823970758,0,0,3018429
water_meter,1620368811953706259,0,0,3018429
water_meter,1620369112083114752,0,0,3018429
water_meter,1620369412228229969,0,0,3018429
water_meter,1620369712350999024,0,0,3018429
water_meter,1620370012485325440,0,0,3018429
water_meter,1620370312613252199,0,0,3018429
water_meter,1620370612745770855,0,0,3018429
water_meter,1620370912869388564,0,0,3018429
water_meter,1620371213003094363,0,0,3018429
water_meter,1620371513133980240,0,0,3018429
water_meter,1620371813188443627,0,0,3018429
water_meter,1620372113310566488,0,0,3018429
water_meter,1620372413413141717,0,0,3018429
water_meter,1620372713532116238,0,0,3018429
water_meter,1620373013663395171,0,0,3018429
water_meter,1620373313784859949,0,0,3018429
water_meter,1620373613827871232,0,0,3018429
water_meter,1620373913903874130,0,0,3018429
water_meter,1620374214034565903,0,0,3018429
water_meter,1620374514115035876,0,0,3018429
water_meter,1620375115045675245,0,0,3018429
water_meter,1620375414982936000,0,0,3018429
water_meter,1620375715085976432,0,0,3018429
water_meter,1620376015214361676,0,0,3018429
water_meter,1620376315281503985,0,0,3018429
water_meter,1620376615418736202,0,0,3018429
water_meter,1620376915475373799,0,0,3018429
water_meter,1620377215502664219,0,0,3018429
water_meter,1620377515627441048,0,0,3018429
water_meter,1620377815770760510,0,0,3018429
water_meter,1620378115826270385,0,0,3018429
water_meter,1620378415912305333,0,0,3018429
water_meter,1620378716045667883,0,0,3018429
water_meter,1620379016152808683,0,0,3018429
water_meter,1620379316283766083,0,0,3018429
water_meter,1620379616341395738,0,0,3018429
water_meter,1620379916472316378,0,0,3018429
water_meter,1620380216544006005,0,0,3018429
water_meter,1620380516677384493,0,0,3018429
water_meter,1620380816783888444,0,0,3018429
water_meter,1620381116903256319,0,0,3018429
water_meter,1620381417031435964,0,0,3018429
water_meter,1620381717161857814,0,0,3018429
water_meter,1620382017190984856,0,0,3018429
water_meter,1620382317327739440,0,0,3018429
water_meter,1620382617391828972,0,0,3018429
water_meter,1620382917514435901,0,0,3018429
water_meter,1620383217602139080,0,0,3018429
water_meter,1620383818781505056,0,0,3018429
water_meter,1620384118913526370,0,0,3018429
water_meter,1620384418983610362,0,0,3018429
water_meter,1620384719023841565,0,0,3018429
water_meter,1620385019121483580,0,0,3018429
water_meter,1620385319211385036,0,0,3018429
water_meter,1620385619265114434,0,0,3018429
water_meter,1620385919372129993,0,0,3018429
water_meter,1620386219504114798,0,0,3018429
water_meter,1620386519592740760,0,0,3018429
water_meter,1620386819653939612,0,0,3018429
water_meter,1620387119783191699,0,0,3018429
water_meter,1620387419822772459,0,0,3018429
water_meter,1620387719905315134,0,0,3018429
water_meter,1620388019971287315,0,0,3018429
water_meter,1620388320101404186,0,0,3018429
water_meter,1620388620231015369,0,0,3018429
water_meter,1620388920271360125,0,0,3018429
water_meter,1620389220323701239,0,0,3018429
water_meter,1620389520422915577,0,0,3018429
water_meter,1620389820526847427,0,0,3018429
water_meter,1620390120561963415,0,0,3018429
water_meter,1620390420624129101,0,0,3018429
water_meter,1620390720741331168,0,0,3018429
water_meter,1620391020780670708,0,0,3018429
water_meter,1620391320904805128,0,0,3018429
water_meter,1620391621002194259,0,0,3018429
water_meter,1620391921104286203,0,0,3018429
water_meter,1620392221194571779,0,0,3018429
water_meter,1620392521312447617,0,0,3018429
water_meter,1620392821408706706,0,0,3018429
water_meter,1620393121502028806,0,0,3018429
water_meter,1620393421610431085,0,0,3018429
water_meter,1620393721652824057,0,0,3018429
water_meter,1620394021709069274,0,0,3018429
water_meter,1620394321763476386,0,0,3018429
water_meter,1620394621823083470,0,0,3018429
water_meter,1620394921953895042,0,0,3018429
water_meter,1620395222083358737,0,0,3018429
water_meter,1620395522215653040,0,0,3018429
water_meter,1620395822302952905,0,0,3018429
water_meter,1620396122361351272,0,0,3018429
water_meter,1620396422443307453,0,0,3018429
water_meter,1620396722512424112,0,0,3018429
water_meter,1620397022592209371,0,0,3018429
water_meter,1620397322661448980,0,0,3018429
water_meter,1620397622731925590,0,0,3018429
water_meter,1620397922803326569,0,0,3018429
water_meter,1620398222870538118,0,0,3018429
water_meter,1620398522932954478,0,0,3018429
water_meter,1620398823043211782,0,0,3018429
water_meter,1620399123171468865,0,0,3018429
water_meter,1620399423302615938,0,0,3018429
water_meter,1620399723432333445,0,0,3018429
water_meter,1620400023567872111,0,0,3018429
water_meter,1620400323683223377,0,0,3018429
water_meter,1620400623742281362,0,0,3018429
water_meter,1620400923861747086,0,0,3018429
water_meter,1620401223951250878,0,0,3018429
water_meter,1620401524081688864,0,0,3018429
water_meter,1620401824211192336,0,0,3018429
water_meter,1620402124342531683,0,0,3018429
water_meter,1620402424471740864,0,0,3018429
water_meter,1620402724511478275,0,0,3018429
water_meter,1620403024591813186,0,0,3018429
water_meter,1620403324715058378,0,0,3018429
water_meter,1620403624870779226,0,0,3018429
water_meter,1620403925003181610,0,0,3018429
water_meter,1620404225134522910,0,0,3018429
water_meter,1620404525263938184,0,0,3018429
water_meter,1620404825332759679,0,0,3018429
water_meter,1620405125465690493,0,0,3018429
water_meter,1620405425520690687,0,0,3018429
water_meter,1620406026583815028,0,0,3018429
water_meter,1620406326622118105,0,0,3018429
water_meter,1620406626764113238,0,0,3018429
water_meter,1620406926807454273,0,0,3018429
water_meter,1620407226923404457,0,0,3018429
water_meter,1620407527050995700,0,0,3018429
water_meter,1620407827101800314,0,0,3018429
water_meter,1620408127232338645,0,0,3018429
water_meter,1620408427303627349,0,0,3018429
water_meter,1620408727441931064,0,0,3018429
water_meter,1620409027561420415,0,0,3018429
water_meter,1620409327703667721,0,0,3018429
water_meter,1620409627761864576,0,0,3018429
water_meter,1620409927883485468,0,0,3018429
water_meter,1620410228012614226,0,0,3018429
water_meter,1620410528142371913,0,0,3018429
water_meter,1620410828192470111,0,0,3018429
water_meter,1620411128232177808,0,0,3018429
water_meter,1620411428301757941,0,0,3018429
water_meter,1620411728392362642,0,0,3018429
water_meter,1620412028572490961,0,0,3018429
water_meter,1620412328661771814,0,0,3018429
water_meter,1620412628712976128,0,0,3018429
water_meter,1620412928813273552,0,0,3018429
water_meter,1620413228862659262,0,0,3018429
water_meter,1620413528978984384,0,0,3018429
water_meter,1620413829061583162,0,0,3018429
water_meter,1620414129131541271,0,0,3018429
water_meter,1620414429264297922,0,0,3018429
water_meter,1620414729311437461,0,0,3018429
water_meter,1620415029402669782,0,0,3018429
water_meter,1620415329511528715,0,0,3018429
water_meter,1620415629575634906,0,0,3018429
water_meter,1620415929692330870,0,0,3018429
water_meter,1620416229811111692,0,0,3018429
water_meter,1620416529872977401,0,0,3018429
water_meter,1620416829981840942,0,0,3018429
water_meter,1620417130076527592,0,0,3018429
water_meter,1620417430191437166,0,0,3018429
water_meter,1620417730366586770,0,0,3018429
water_meter,1620418030472591795,0,0,3018429
water_meter,1620418330561388698,0,0,3018429
water_meter,1620418630683041772,0,0,3018429
water_meter,1620418930734347667,0,0,3018429
water_meter,1620419230812081374,0,0,3018429
water_meter,1620419530946908506,0,0,3018429
water_meter,1620419831062318636,0,0,3018429
water_meter,1620420131137347761,0,0,3018429
water_meter,1620420431281043932,0,0,3018429
water_meter,1620420731408606634,0,0,3018429
water_meter,1620421031529815380,0,0,3018429
water_meter,1620421331574974185,0,0,3018429
water_meter,1620421631703387531,0,0,3018429
water_meter,1620421931816876839,0,0,3018429
water_meter,1620422231922793306,0,0,3018429
water_meter,1620422531974795007,0,0,3018429
water_meter,1620422832063279563,0,0,3018429
water_meter,1620423132196006012,0,0,3018429
water_meter,1620423432309069734,0,0,3018429
water_meter,1620423732412689968,0,0,3018429
water_meter,1620424032460751300,0,0,3018429
water_meter,1620424332572101062,0,0,3018429
water_meter,1620424632688685626,0,0,3018429
water_meter,1620424932802252660,0,0,3018429
water_meter,1620425232927089853,0,0,3018429
water_meter,1620425533082182656,0,0,3018429
water_meter,1620425833141993603,0,0,3018429
water_meter,1620426133252989226,0,0,3018429
water_meter,1620426433382334104,0,0,3018429
water_meter,1620426733493510457,0,0,3018429
water_meter,1620427033614512548,0,0,3018429
water_meter,1620427333740980510,0,0,3018429
water_meter,1620427633842415409,0,0,3018429
water_meter,1620428234312646864,0,0,3018429
water_meter,1620428534432482477,0,0,3018429
water_meter,1620428834522002456,0,0,3018429
water_meter,1620429134552554005,0,0,3018429
water_meter,1620429434674461300,0,0,3018429
water_meter,1620429734781795730,0,0,3018429
water_meter,1620430034922583038,0,0,3018429
water_meter,1620430335034581267,0,0,3018429
water_meter,1620430635162016220,0,0,3018429
water_meter,1620430935293118908,0,0,3018429
water_meter,1620431235378125825,0,0,3018429
water_meter,1620431535432805674,0,0,3018429
water_meter,1620431835502132654,0,0,3018429
water_meter,1620432135582582681,0,0,3018429
water_meter,1620432435713942928,0,0,3018429
water_meter,1620432735837362020,0,0,3018429
water_meter,1620433035971897065,0,0,3018429
water_meter,1620433335977947556,0,0,3018429
water_meter,1620433636042750245,0,0,3018429
water_meter,1620433936112565642,0,0,3018429
water_meter,1620434236182127210,0,0,3018429
water_meter,1620434536275469614,0,0,3018429
water_meter,1620434836324799948,0,0,3018429
water_meter,1620435136405304904,0,0,3018429
water_meter,1620435436466072301,0,0,3018429
water_meter,1620435736575517946,0,0,3018429
water_meter,1620436036704302235,0,0,3018429
water_meter,1620436336814577190,0,0,3018429
water_meter,1620436636943915811,0,0,3018429
water_meter,1620436937013173461,0,0,3018429
water_meter,1620437237136868339,0,0,3018429
water_meter,1620437537226612391,0,0,3018429
water_meter,1620437837262758041,0,0,3018429
water_meter,1620438137394879575,0,0,3018429
water_meter,1620438437453079326,0,0,3018429
water_meter,1620438737617025130,0,0,3018429
water_meter,1620439037735597827,0,0,3018429
water_meter,1620439337843256202,0,0,3018429
water_meter,1620439637972882790,0,0,3018429
water_meter,1620439938064182429,0,0,3018429
water_meter,1620440238193474575,0,0,3018429
water_meter,1620440538284766378,0,0,3018429
water_meter,1620440838414012350,0,0,3018429
water_meter,1620441138520070079,0,0,3018429
water_meter,1620441438651806510,0,0,3018429
water_meter,1620441738718516231,0,0,3018429
water_meter,1620442038766460152,0,0,3018429
water_meter,1620442338898629974,0,0,3018429
water_meter,1620442638958472004,0,0,3018429
water_meter,1620442939024817967,0,0,3018429
water_meter,1620443239065564833,0,0,3018429
water_meter,1620443539145551917,0,0,3018429
water_meter,1620443839264056413,0,0,3018429
water_meter,1620444139422947495,0,0,3018429
water_meter,1620444439553668269,0,0,3018429
water_meter,1620444739684060892,0,0,3018429
water_meter,1620445039725009036,0,0,3018429
water_meter,1620445339839617507,0,0,3018429
water_meter,1620445639967242123,0,0,3018429
water_meter,1620445940092571987,0,0,3018429
water_meter,1620446240212684690,0,0,3018429
water_meter,1620446540343990481,0,0,3018429
water_meter,1620446840471977067,0,0,3018429
water_meter,1620447140585624167,0,0,3018429
water_meter,1620447440632983853,0,0,3018429
water_meter,1620447740764146383,0,0,3018429
water_meter,1620448040892825553,0,0,3018429
water_meter,1620448340973069535,0,0,3018429
water_meter,1620448641062504998,0,0,3018429
water_meter,1620448941162915849,0,0,3018429
water_meter,1620449241254002286,0,0,3018429
water_meter,1620449541375871659,0,0,3018429
water_meter,1620449841505532189,0,0,3018429
water_meter,1620450442083031360,0,0,3018429
water_meter,1620450742203084951,0,0,3018429
water_meter,1620451042328727223,0,0,3018429
water_meter,1620451342457577665,0,0,3018429
water_meter,1620451642575338354,0,0,3018429
water_meter,1620451942643327199,0,0,3018429
water_meter,1620452242714554924,0,0,3018429
water_meter,1620452542813633258,0,0,3018429
water_meter,1620452842873046857,0,0,3018429
water_meter,1620453142954263461,0,0,3018429
water_meter,1620453443113114869,0,0,3018429
water_meter,1620453743195385705,0,0,3018429
water_meter,1620454043255687119,0,0,3018429
water_meter,1620454343323410833,0,0,3018429
water_meter,1620454643396446896,0,0,3018429
water_meter,1620454943525665134,0,0,3018429
water_meter,1620455243606924018,0,0,3018429
water_meter,1620455543734251809,0,0,3018429
water_meter,1620455843815672267,0,0,3018429
water_meter,1620456143865418320,0,0,3018429
water_meter,1620456443912840210,0,0,3018429
water_meter,1620456744023498934,0,0,3018429
water_meter,1620457044113222788,0,0,3018429
water_meter,1620457344251200421,0,0,3018429
water_meter,1620457644287548486,0,0,3018429
water_meter,1620457944372235749,0,0,3018429
water_meter,1620458244482585166,0,0,3018429
water_meter,1620458544579953879,0,0,3018429
water_meter,1620458844665833025,0,0,3018429
water_meter,1620459144803022367,0,0,3018429
water_meter,1620459444842849929,0,0,3018429
water_meter,1620459744935438731,0,0,3018429
water_meter,1620460045052074078,0,0,3018429
water_meter,1620460345124172672,0,0,3018429
water_meter,1620460645244304406,0,0,3018429
water_meter,1620460945306799479,0,0,3018429
water_meter,1620461245407378481,0,0,3018429
water_meter,1620461545488175978,0,0,3018429
water_meter,1620461845596609507,0,0,3018429
water_meter,1620462145674515984,0,0,3018429
water_meter,1620462445813810157,0,0,3018429
water_meter,1620462745884168055,0,0,3018429
water_meter,1620463045932484400,0,0,3018429
water_meter,1620463346064258193,0,0,3018429
water_meter,1620463646192607275,0,0,3018429
water_meter,1620463946282934703,0,0,3018429
water_meter,1620464246403113283,0,0,3018429
water_meter,1620464546441315826,0,0,3018429
water_meter,1620464846541851472,0,0,3018429
water_meter,1620465146622579370,0,0,3018429
water_meter,1620465446713237816,0,0,3018429
water_meter,1620465746842553923,0,0,3018429
water_meter,1620466046904858870,0,0,3018429
water_meter,1620466346983393651,0,0,3018429
water_meter,1620466647103090540,0,0,3018429
water_meter,1620466947162758936,0,0,3018429
water_meter,1620467247303382430,0,0,3018429
water_meter,1620467547362426056,0,0,3018429
water_meter,1620467847440745560,0,0,3018429
water_meter,1620468147541548861,0,0,3018429
water_meter,1620468447640446636,0,0,3018429
water_meter,1620468747732478896,0,0,3018429
water_meter,1620469047843940449,0,0,3018429
water_meter,1620469347966486490,0,0,3018429
water_meter,1620469648034721050,0,0,3018429
water_meter,1620469948116137977,0,0,3018429
water_meter,1620470248213321990,0,0,3018429
water_meter,1620470548242474049,0,0,3018429
water_meter,1620470848283760196,0,0,3018429
water_meter,1620471148355851347,0,0,3018429
water_meter,1620471448453612612,0,0,3018429
water_meter,1620471748538087049,0,0,3018429
water_meter,1620472048624889194,0,0,3018429
water_meter,1620472649893219018,0,0,3018429
water_meter,1620472949998929158,0,0,3018429
water_meter,1620473250032062255,0,0,3018429
water_meter,1620473550163620352,0,0,3018429
water_meter,1620473850263044885,0,0,3018429
water_meter,1620474150413205750,0,0,3018429
water_meter,1620474450443664953,0,0,3018429
water_meter,1620474750512712137,0,0,3018429
water_meter,1620475050631650077,0,0,3018429
water_meter,1620475350793853056,0,0,3018429
water_meter,1620475650872597867,0,0,3018429
water_meter,1620475951004154904,0,0,3018429
water_meter,1620476251102528737,0,0,3018429
water_meter,1620476551213333019,0,0,3018429
water_meter,1620476851325368854,0,0,3018429
water_meter,1620477151402038562,0,0,3018429
water_meter,1620477451481096352,0,0,3018429
water_meter,1620477751576826655,0,0,3018429
water_meter,1620478051683335305,0,0,3018429
water_meter,1620478351762394761,0,0,3018429
water_meter,1620478651853876305,0,0,3018429
water_meter,1620478951953367071,0,0,3018429
water_meter,1620479252072501276,0,0,3018429
water_meter,1620479552144745212,0,0,3018429
water_meter,1620479852232246683,0,0,3018429
water_meter,1620480152323086097,0,0,3018429
water_meter,1620480452444930674,0,0,3018429
water_meter,1620480752574622017,0,0,3018429
water_meter,1620481353792784062,0,0,3018429
water_meter,1620481653882000924,0,0,3018429
water_meter,1620481953997196297,0,0,3018429
water_meter,1620482254134569368,0,0,3018429
water_meter,1620482554172521290,0,0,3018429
water_meter,1620482854282036154,0,0,3018429
water_meter,1620483154413289499,0,0,3018429
water_meter,1620483454532351622,0,0,3018429
water_meter,1620483754589887040,0,0,3018429
water_meter,1620484054645890508,0,0,3018429
water_meter,1620484354733468356,0,0,3018429
water_meter,1620484654842220313,0,0,3018429
water_meter,1620484954943031471,0,0,3018429
water_meter,1620485255352417042,0,0,3018429
water_meter,1620485555486116928,0,0,3018429
water_meter,1620485855587644813,0,0,3018429
water_meter,1620486155683282156,0,0,3018429
water_meter,1620486455733737333,0,0,3018429
water_meter,1620486755803483025,0,0,3018429
water_meter,1620487055852907135,0,0,3018429
water_meter,1620487355979361818,0,0,3018429
water_meter,1620487656062512210,0,0,3018429
water_meter,1620487956112191387,0,0,3018429
water_meter,1620488256201719248,0,0,3018429
water_meter,1620488556305615975,0,0,3018429
water_meter,1620488856384232134,0,0,3018429
water_meter,1620489156502541850,0,0,3018429
water_meter,1620489456572346686,0,0,3018429
water_meter,1620490057642481080,0,0,3018429
water_meter,1620490357775927009,0,0,3018429
water_meter,1620490657903183964,0,0,3018429
water_meter,1620490958032286311,0,0,3018429
water_meter,1620491258164250837,0,0,3018429
water_meter,1620491558291646275,0,0,3018429
water_meter,1620491858401993811,0,0,3018429
water_meter,1620492158481598930,0,0,3018429
water_meter,1620492458561541973,0,0,3018429
water_meter,1620492758681559836,0,0,3018429
water_meter,1620493058766444486,0,0,3018429
water_meter,1620493358882109233,0,0,3018429
water_meter,1620493658958227277,0,0,3018429
water_meter,1620493959021157023,0,0,3018429
water_meter,1620494259151818791,0,0,3018429
water_meter,1620494559202238365,0,0,3018429
water_meter,1620494859301653496,0,0,3018429
water_meter,1620495159391410891,0,0,3018429
water_meter,1620495459483152086,0,0,3018429
water_meter,1620495759571967028,0,0,3018429
water_meter,1620496059662672099,0,0,3018429
water_meter,1620496359770491145,0,0,3018429
water_meter,1620496659862619061,0,0,3018429
water_meter,1620496959962567805,0,0,3018429
water_meter,1620497260051427840,0,0,3018429
water_meter,1620497560142085608,0,0,3018429
water_meter,1620497860276702339,0,0,3018429
water_meter,1620498160401681378,0,0,3018429
water_meter,1620498761563412733,0,0,3018429
water_meter,1620499061651666491,0,0,3018429
water_meter,1620499361744485083,0,0,3018429
water_meter,1620499661833471139,0,0,3018429
water_meter,1620499961952629112,0,0,3018429
water_meter,1620500262039758846,0,0,3018429
water_meter,1620500562141246117,0,0,3018429
water_meter,1620500862271627313,0,0,3018429
water_meter,1620501162398585395,0,0,3018429
water_meter,1620501462531970153,0,0,3018429
water_meter,1620501762662432426,0,0,3018429
water_meter,1620502062791962617,0,0,3018429
water_meter,1620502362892376538,0,0,3018429
water_meter,1620502663021938955,0,0,3018429
water_meter,1620502963143166249,0,0,3018429
water_meter,1620503263271651117,0,0,3018429
water_meter,1620503563391582611,0,0,3018429
water_meter,1620503863511657173,0,0,3018429
water_meter,1620504163632126936,0,0,3018429
water_meter,1620504463753034007,0,0,3018429
water_meter,1620504763879670020,0,0,3018429
water_meter,1620505064003303330,0,0,3018429
water_meter,1620505364132539708,0,0,3018429
water_meter,1620505664263595437,0,0,3018429
water_meter,1620505964391434557,0,0,3018429
water_meter,1620506264502336899,0,0,3018429
water_meter,1620506564611511788,0,0,3018429
water_meter,1620506864714368446,0,0,3018429
water_meter,1620507465523020775,0,0,3018429
water_meter,1620507765609066851,0,0,3018429
water_meter,1620508065709905280,0,0,3018429
water_meter,1620508365826644456,0,0,3018429
water_meter,1620508665942766483,0,0,3018429
water_meter,1620508966032792829,0,0,3018429
water_meter,1620509266191785130,0,0,3018429
water_meter,1620509566322077897,0,0,3018429
water_meter,1620509866381563286,0,0,3018429
water_meter,1620510166513037432,0,0,3018429
water_meter,1620510466574988027,0,0,3018429
water_meter,1620510766635493782,0,0,3018429
water_meter,1620511066691909543,0,0,3018429
water_meter,1620511366741774214,0,0,3018429
water_meter,1620511666840793766,0,0,3018429
water_meter,1620511966927206935,0,0,3018429
water_meter,1620512267083185184,0,0,3018429
water_meter,1620512567213666093,0,0,3018429
water_meter,1620512867332091787,0,0,3018429
water_meter,1620513167401943720,0,0,3018429
water_meter,1620513467475923141,0,0,3018429
water_meter,1620513767592579363,0,0,3018429
water_meter,1620514067695122256,0,0,3018429
water_meter,1620514367759014032,0,0,3018429
water_meter,1620514667832554793,0,0,3018429
water_meter,1620514967994746369,0,0,3018429
water_meter,1620515268085496728,0,0,3018429
water_meter,1620515568124546500,0,0,3018429
water_meter,1620515868183564459,0,0,3018429
water_meter,1620516168301572311,0,0,3018429
water_meter,1620516468434183808,0,0,3018429
water_meter,1620516768539733159,0,0,3018429
water_meter,1620517068592621218,0,0,3018429
water_meter,1620517368723410252,0,0,3018429
water_meter,1620517668812014206,0,0,3018429
water_meter,1620517968948000133,0,0,3018429
water_meter,1620518269043876596,0,0,3018429
water_meter,1620518569124900074,0,0,3018429
water_meter,1620518869244658845,0,0,3018429
water_meter,1620519169363465788,0,0,3018429
water_meter,1620519469499771147,0,0,3018429
water_meter,1620519769623191929,0,0,3018429
water_meter,1620520069746607671,0,0,3018429
water_meter,1620520369873587738,0,0,3018429
water_meter,1620520670005592379,0,0,3018429
water_meter,1620520970034638962,0,0,3018429
water_meter,1620521270163519126,0,0,3018429
water_meter,1620521570281896757,0,0,3018429
water_meter,1620521870414904958,0,0,3018429
water_meter,1620522170533406108,0,0,3018429
water_meter,1620522470616212276,0,0,3018429
water_meter,1620522770715652966,0,0,3018429
water_meter,1620523070742824463,0,0,3018429
water_meter,1620523370853427830,0,0,3018429
water_meter,1620523670955761596,0,0,3018429
water_meter,1620523971044034471,0,0,3018429
water_meter,1620524271072704176,0,0,3018429
water_meter,1620524571184192653,0,0,3018429
water_meter,1620524871213452484,0,0,3018429
water_meter,1620525171305792402,0,0,3018429
water_meter,1620525471393660933,0,0,3018429
water_meter,1620525771498119158,0,0,3018429
water_meter,1620526071599209872,0,0,3018429
water_meter,1620526371674120193,0,0,3018429
water_meter,1620526671763103782,0,0,3018429
water_meter,1620526971861234037,0,0,3018429
water_meter,1620527271937971013,0,0,3018429
water_meter,1620527572063580738,0,0,3018429
water_meter,1620527872192787009,0,0,3018429
water_meter,1620528172242933348,0,0,3018429
water_meter,1620528472319711491,0,0,3018429
water_meter,1620528772445385410,0,0,3018429
water_meter,1620529072553626427,0,0,3018429
water_meter,1620529673321596641,0,0,3018429
water_meter,1620529973466109448,0,0,3018429
water_meter,1620530273586418394,0,0,3018429
water_meter,1620530573612101374,0,0,3018429
water_meter,1620530873712364084,0,0,3018429
water_meter,1620531173803579320,0,0,3018429
water_meter,1620531473888021467,0,0,3018429
water_meter,1620531773972916017,0,0,3018429
water_meter,1620532074063849977,0,0,3018429
water_meter,1620532374192020462,0,0,3018429
water_meter,1620532674244517867,0,0,3018429
water_meter,1620532974358158445,0,0,3018429
water_meter,1620533274422105072,0,0,3018429
water_meter,1620533574513380007,0,0,3018429
water_meter,1620533874583635364,0,0,3018429
water_meter,1620534174696183481,0,0,3018429
water_meter,1620534474783921218,0,0,3018429
water_meter,1620534774875092421,0,0,3018429
water_meter,1620535074964378059,0,0,3018429
water_meter,1620535375075279821,0,0,3018429
water_meter,1620535675191565915,0,0,3018429
water_meter,1620535975253031291,0,0,3018429
water_meter,1620536275373312278,0,0,3018429
water_meter,1620536575462914508,0,0,3018429
water_meter,1620536875518202445,0,0,3018429
water_meter,1620537175611024579,0,0,3018429
water_meter,1620537475704104434,0,0,3018429
water_meter,1620537775793597622,0,0,3018429
water_meter,1620538075926677829,0,0,3018429
water_meter,1620538376034330368,0,0,3018429
water_meter,1620538676074952676,0,0,3018429
water_meter,1620538976192150748,0,0,3018429
water_meter,1620539276252798305,0,0,3018429
water_meter,1620539576383127621,0,0,3018429
water_meter,1620539876436581780,0,0,3018429
water_meter,1620540176553186226,0,0,3018429
water_meter,1620540476642707529,0,0,3018429
water_meter,1620540776773367242,0,0,3018429
water_meter,1620541076906891054,0,0,3018429
water_meter,1620541377074857057,0,0,3018429
water_meter,1620541677183783856,0,0,3018429
water_meter,1620541977283824941,0,0,3018429
water_meter,1620542277392616820,0,0,3018429
water_meter,1620542577524334255,0,0,3018429
water_meter,1620542877651330962,0,0,3018429
water_meter,1620543177783844123,0,0,3018429
water_meter,1620543477902804953,0,0,3018429
water_meter,1620543778057125442,0,0,3018429
water_meter,1620544078114205944,0,0,3018429
water_meter,1620544378246594676,0,0,3018429
water_meter,1620544678314690218,0,0,3018429
water_meter,1620544978432304910,0,0,3018429
water_meter,1620545278563971752,0,0,3018429
water_meter,1620545578662640557,0,0,3018429
water_meter,1620545878798449593,0,0,3018429
water_meter,1620546178853621198,0,0,3018429
water_meter,1620546478943146844,0,0,3018429
water_meter,1620546779032042775,0,0,3018429
water_meter,1620547079167974276,0,0,3018429
water_meter,1620547379242769946,0,0,3018429
water_meter,1620547679333427456,0,0,3018429
water_meter,1620547979477461359,0,0,3018429
water_meter,1620548279592966560,0,0,3018429
water_meter,1620548579692282752,0,0,3018429
water_meter,1620548879815545705,0,0,3018429
water_meter,1620549179877962432,0,0,3018429
water_meter,1620549479981908001,0,0,3018429
water_meter,1620549780066253592,0,0,3018429
water_meter,1620550080145892521,0,0,3018429
water_meter,1620550380236078800,0,0,3018429
water_meter,1620550680328145525,0,0,3018429
water_meter,1620550980429074203,0,0,3018429
water_meter,1620551280475903910,0,0,3018429
water_meter,1620551881037733074,0,0,3018429
water_meter,1620552181162660514,0,0,3018429
water_meter,1620552481292810530,0,0,3018429
water_meter,1620552781421793411,0,0,3018429
water_meter,1620553081513988793,0,0,3018429
water_meter,1620553381653524425,0,0,3018429
water_meter,1620553681753559908,0,0,3018429
water_meter,1620553981860190656,0,0,3018429
water_meter,1620554281916094384,0,0,3018429
water_meter,1620554582033940120,0,0,3018429
water_meter,1620554882117057074,0,0,3018429
water_meter,1620555182179260991,0,0,3018429
water_meter,1620555482203112063,0,0,3018429
water_meter,1620555782292651491,0,0,3018429
water_meter,1620556082381793671,0,0,3018429
water_meter,1620556382562533880,0,0,3018429
water_meter,1620556682683205021,0,0,3018429
water_meter,1620556982814318148,0,0,3018429
water_meter,1620557282874904091,0,0,3018429
water_meter,1620557583002113618,0,0,3018429
water_meter,1620557883033411899,0,0,3018429
water_meter,1620558183121696845,0,0,3018429
water_meter,1620558483251565089,0,0,3018429
water_meter,1620558783331423780,0,0,3018429
water_meter,1620559083406978564,0,0,3018429
water_meter,1620559383502789005,0,0,3018429
water_meter,1620559683634287127,0,0,3018429
water_meter,1620559983692963216,0,0,3018429
water_meter,1620560584902236568,0,0,3018429
water_meter,1620560885032751196,0,0,3018429
water_meter,1620561185103197064,0,0,3018429
water_meter,1620561485221727345,0,0,3018429
water_meter,1620561785301587435,0,0,3018429
water_meter,1620562085411951948,0,0,3018429
water_meter,1620562385542524180,0,0,3018429
water_meter,1620562685666503962,0,0,3018429
water_meter,1620562985752013098,0,0,3018429
water_meter,1620563285872968858,0,0,3018429
water_meter,1620563585901828814,0,0,3018429
water_meter,1620563885984552787,0,0,3018429
water_meter,1620564186115943000,0,0,3018429
water_meter,1620564486212273005,0,0,3018429
water_meter,1620564786282098588,0,0,3018429
water_meter,1620565086373022921,0,0,3018429
water_meter,1620565386502670328,0,0,3018429
water_meter,1620565686632251302,0,0,3018429
water_meter,1620565986761439383,0,0,3018429
water_meter,1620566286831434776,0,0,3018429
water_meter,1620566586963765577,0,0,3018429
water_meter,1620566887034928474,0,0,3018429
water_meter,1620567187171902681,0,0,3018429
water_meter,1620567487222721100,0,0,3018429
water_meter,1620567787351645861,0,0,3018429
water_meter,1620568087474226485,0,0,3018429
water_meter,1620568387590861750,0,0,3018429
water_meter,1620568687691853670,0,0,3018429
water_meter,1620569288912308316,0,0,3018429
