name,time,litres
water_tank,1616734397935006057,0
water_tank,1616734428066765516,0
water_tank,1616734458143865449,0
water_tank,1616734489127863534,0
water_tank,1616734518380022105,0
water_tank,1616734550679675137,0
water_tank,1616734578878132473,0
water_tank,1616734609097740373,0
water_tank,1616734638796469673,0
water_tank,1616734668874304292,0
water_tank,1616734698969363685,0
water_tank,1616734729066808797,0
water_tank,1616734759164418781,0
water_tank,1616734789276500859,0
water_tank,1616734819330375652,0
water_tank,1616734849431185583,0
water_tank,1616734879545869738,0
water_tank,1616734909658026066,0
water_tank,1616734939768306797,0
water_tank,1616734970127861498,0
water_tank,1616735000274956955,0
water_tank,1616735030100400930,0
water_tank,1616735060228167767,0
water_tank,1616735090340210297,0
water_tank,1616735120453323214,0
water_tank,1616735150596764009,0
water_tank,1616735180677653576,0
water_tank,1616735210803913430,0
water_tank,1616735241253631259,0
water_tank,1616735271026671070,0
water_tank,1616735301142010669,0
water_tank,1616735331666683197,0
water_tank,1616735361884124753,0
water_tank,1616735391466823562,0
water_tank,1616735421527228690,0
water_tank,1616735451621504934,0
water_tank,1616735481722904631,0
water_tank,1616735511828496888,0
water_tank,1616735542607350161,0
water_tank,1616735572107433505,0
water_tank,1616735602204526101,0
water_tank,1616735632291119539,0
water_tank,1616735662406075117,0
water_tank,1616735692708694398,0
water_tank,1616735722599477675,0
water_tank,1616735752746674694,0
water_tank,1616735782802954215,0
water_tank,1616735812899021689,0
water_tank,1616735843351644889,0
water_tank,1616735873074822428,0
water_tank,1616735903155134320,0
water_tank,1616735933286946323,0
water_tank,1616735963359374808,0
water_tank,1616735993471777322,0
water_tank,1616736024757269268,0
water_tank,1616736053874422396,0
water_tank,1616736063965095398,1459
water_tank,1616736074556634301,0
water_tank,1616736104298293462,0
water_tank,1616736134143469479,0
water_tank,1616736164220908123,0
water_tank,1616736195176343207,0
water_tank,1616736224418956489,0
water_tank,1616736254526425800,0
water_tank,1616736284656615051,0
water_tank,1616736315470629218,0
water_tank,1616736344845443168,0
water_tank,1616736376440736911,0
water_tank,1616736405572073666,0
water_tank,1616736435566860910,0
water_tank,1616736465358510323,0
water_tank,1616736495401307689,0
water_tank,1616736525513402522,0
water_tank,1616736555625113853,0
water_tank,1616736586600107825,0
water_tank,1616736615850551787,0
water_tank,1616736646364546237,0
water_tank,1616736676091386589,0
water_tank,1616736706201255370,0
water_tank,1616736736311422217,0
water_tank,1616736766417229188,0
water_tank,1616736798586883741,0
water_tank,1616736826687219025,0
water_tank,1616736857200123615,0
water_tank,1616736886869907539,0
water_tank,1616736916982516799,0
water_tank,1616736947113228194,0
water_tank,1616736977220492393,0
water_tank,1616737007357511980,0
water_tank,1616737037428676510,0
water_tank,1616737067543675726,0
water_tank,1616737097636405064,0
water_tank,1616737129957262938,0
water_tank,1616737157831062798,0
water_tank,1616737187966121275,0
water_tank,1616737218020447104,0
water_tank,1616737251626617032,0
water_tank,1616737278197871510,0
water_tank,1616737308293196398,0
water_tank,1616737338390631267,0
water_tank,1616737368516981840,0
water_tank,1616737398581006028,0
water_tank,1616737428658941772,0
water_tank,1616737458739889508,0
water_tank,1616737488823573768,0
water_tank,1616737518916076957,0
water_tank,1616737549027942670,0
water_tank,1616737577693297624,12867
water_tank,1616737587832869636,0
water_tank,1616737617795274945,0
water_tank,1616737627794855400,0
water_tank,1616737659946692726,0
water_tank,1616737688876807054,0
water_tank,1616737718438341741,0
water_tank,1616737748273250129,0
water_tank,1616737778401626883,0
water_tank,1616737788399701169,0
water_tank,1616737818562225581,0
water_tank,1616737848686201860,0
water_tank,1616737878817288552,0
water_tank,1616737908996413679,0
water_tank,1616737939085870940,0
water_tank,1616737969214942793,0
water_tank,1616737999343639915,0
water_tank,1616738029454543208,0
water_tank,1616738059987021587,0
water_tank,1616738089696495365,0
water_tank,1616738119758621426,0
water_tank,1616738149836381272,0
water_tank,1616738179915982173,0
water_tank,1616738209997181458,0
water_tank,1616738240076860286,0
water_tank,1616738270176381269,0
water_tank,1616738301808745764,0
water_tank,1616738330270383299,0
water_tank,1616738360345264337,0
water_tank,1616738390409377464,0
water_tank,1616738420488026746,0
water_tank,1616738450606482859,0
water_tank,1616738480648744088,0
water_tank,1616738510732495342,0
water_tank,1616738540824560983,0
water_tank,1616738570903636944,0
water_tank,1616738601015085171,0
water_tank,1616738631357169208,0
water_tank,1616738661222814940,0
water_tank,1616738691333432151,0
water_tank,1616738721461489579,0
water_tank,1616738751574107787,0
water_tank,1616738781702197628,0
water_tank,1616738811837142301,0
water_tank,1616738842337662157,0
water_tank,1616738872022047243,0
water_tank,1616738902375657801,0
water_tank,1616738932652519006,0
water_tank,1616738962327522620,0
water_tank,1616738992646267149,0
water_tank,1616739022488767883,0
water_tank,1616739052582121805,0
water_tank,1616739083802801986,0
water_tank,1616739112757163330,0
water_tank,1616739142839775466,0
water_tank,1616739174666812625,0
water_tank,1616739203013223098,0
water_tank,1616739233092591071,0
water_tank,1616739263204851832,0
water_tank,1616739293302216583,0
water_tank,1616739323410695776,0
water_tank,1616739353767622981,0
water_tank,1616739383635621331,0
water_tank,1616739413716390613,0
water_tank,1616739443810839848,0
water_tank,1616739474397265508,0
water_tank,1616739504404166684,0
water_tank,1616739534167277000,0
water_tank,1616739564225702676,0
water_tank,1616739594446781966,0
water_tank,1616739625282259856,0
water_tank,1616739654498092734,0
water_tank,1616739686346550498,0
water_tank,1616739714756443744,0
water_tank,1616739744817262909,0
water_tank,1616739774913310829,0
water_tank,1616739805866767890,0
water_tank,1616739835118229170,0
water_tank,1616739865549989760,0
water_tank,1616739895377423613,0
water_tank,1616739925454494840,0
water_tank,1616739955564551141,0
water_tank,1616739985677841850,0
water_tank,1616740015789305267,0
water_tank,1616740045959025490,0
water_tank,1616740076066990888,0
water_tank,1616740106182576944,0
water_tank,1616740136253704076,0
water_tank,1616740167217568294,0
water_tank,1616740196495688330,0
water_tank,1616740226630942909,0
water_tank,1616740257172116175,0
water_tank,1616740286867050639,0
water_tank,1616740316952622944,0
water_tank,1616740348827003063,0
water_tank,1616740377177305636,0
water_tank,1616740412835951726,0
water_tank,1616740437387318361,0
water_tank,1616740467671279790,0
water_tank,1616740497560462694,0
water_tank,1616740527676647261,0
water_tank,1616740557765586320,0
water_tank,1616740587884093407,0
water_tank,1616740618701244681,0
water_tank,1616740648069320651,0
water_tank,1616740678153499944,0
water_tank,1616740708232029958,0
water_tank,1616740738388025522,0
water_tank,1616740768600914553,0
water_tank,1616740798526719665,0
water_tank,1616740828584345214,0
water_tank,1616740858678899383,0
water_tank,1616740888774835265,0
water_tank,1616740918870233097,0
water_tank,1616740950200341070,0
water_tank,1616740979116117467,0
water_tank,1616741009524463909,0
water_tank,1616741039285642073,0
water_tank,1616741069396341518,0
water_tank,1616741099507001552,0
water_tank,1616741129635818074,0
water_tank,1616741161467024752,0
water_tank,1616741189891789814,0
water_tank,1616741220019945204,0
water_tank,1616741250114874985,0
water_tank,1616741260553974417,0
water_tank,1616741270129737716,0
water_tank,1616741281919957518,663
water_tank,1616741291921867616,0
water_tank,1616741322016628777,0
water_tank,1616741352146536618,0
water_tank,1616741383067115477,0
water_tank,1616741412321142661,0
water_tank,1616741442623415812,0
water_tank,1616741472516393772,0
water_tank,1616741502593283523,0
water_tank,1616741532726565803,0
water_tank,1616741563124354046,0
water_tank,1616741592852433387,0
water_tank,1616741622947129707,0
water_tank,1616741653056349215,0
water_tank,1616741683150852527,0
water_tank,1616741713536395452,0
water_tank,1616741743356221629,0
water_tank,1616741753356425525,7826
water_tank,1616741763358338152,0
water_tank,1616741773357468013,0
water_tank,1616741804516377478,0
water_tank,1616741834406904936,0
water_tank,1616741863676515485,0
water_tank,1616741895550551898,0
water_tank,1616741923916557346,0
water_tank,1616741953994735602,0
water_tank,1616741984967159321,0
water_tank,1616742014274394940,0
water_tank,1616742044334765464,0
water_tank,1616742074467752654,0
water_tank,1616742104506221034,0
water_tank,1616742134585548395,0
water_tank,1616742164679937533,0
water_tank,1616742194757914660,0
water_tank,1616742225632266854,0
water_tank,1616742254976109533,0
water_tank,1616742285036580257,0
water_tank,1616742315111604633,0
water_tank,1616742345190567723,0
water_tank,1616742376362894166,0
water_tank,1616742405380722546,0
water_tank,1616742435495872418,0
water_tank,1616742465754765958,0
water_tank,1616742498914815893,0
water_tank,1616742525737403325,0
water_tank,1616742555848773313,0
water_tank,1616742585943759267,0
water_tank,1616742616097274917,0
water_tank,1616742646150016790,0
water_tank,1616742676246406943,0
water_tank,1616742706357451503,0
water_tank,1616742736949943779,0
water_tank,1616742766536882575,0
water_tank,1616742796686989723,0
water_tank,1616742827080139212,0
water_tank,1616742856822015110,0
water_tank,1616742886919012600,0
water_tank,1616742917012860486,0
water_tank,1616742947125922560,0
water_tank,1616742977519896635,0
water_tank,1616743007315514478,0
water_tank,1616743037411871092,0
water_tank,1616743067529316811,0
water_tank,1616743097623483256,0
water_tank,1616743127715784819,0
water_tank,1616743158236237578,0
water_tank,1616743187905940538,0
water_tank,1616743218020646010,0
water_tank,1616743248390628944,0
water_tank,1616743278225239027,0
water_tank,1616743308304194912,0
water_tank,1616743338794748280,0
water_tank,1616743368480069775,0
water_tank,1616743398580015714,0
water_tank,1616743428653993938,0
water_tank,1616743458750430969,0
water_tank,1616743488829919214,0
water_tank,1616743518977147042,0
water_tank,1616743549025012031,0
water_tank,1616743579117955624,0
water_tank,1616743609213850825,0
water_tank,1616743639310521941,0
water_tank,1616743669405372828,0
water_tank,1616743699540509397,0
water_tank,1616743729804351480,0
water_tank,1616743759710034858,0
water_tank,1616743789804496417,0
water_tank,1616743819899193821,0
water_tank,1616743849978538321,0
water_tank,1616743880096417745,0
water_tank,1616743910190143140,0
water_tank,1616743940237993076,0
water_tank,1616743970384265666,0
water_tank,1616744000376973044,0
water_tank,1616744030456833892,0
water_tank,1616744060577123434,0
water_tank,1616744092346355291,0
water_tank,1616744121053883817,0
water_tank,1616744150758595327,0
water_tank,1616744180839385702,0
water_tank,1616744210940141711,0
water_tank,1616744241056852304,0
water_tank,1616744271449418673,0
water_tank,1616744301217047262,0
water_tank,1616744331324315123,0
water_tank,1616744361432722315,0
water_tank,1616744391524543702,0
water_tank,1616744421676605435,0
water_tank,1616744451719006615,0
water_tank,1616744461737227058,0
water_tank,1616744483220336991,15917
water_tank,1616744493224517152,0
water_tank,1616744523528931912,0
water_tank,1616744553413671288,0
water_tank,1616744583525567766,0
water_tank,1616744613624683718,0
water_tank,1616744643700656909,0
water_tank,1616744674359202047,0
water_tank,1616744703883478846,0
water_tank,1616744734007599148,0
water_tank,1616744764035940391,0
water_tank,1616744794174696434,0
water_tank,1616744824211639571,0
water_tank,1616744854358436738,0
water_tank,1616744884420016372,0
water_tank,1616744914559551592,0
water_tank,1616744946539678335,0
water_tank,1616744974767522950,0
water_tank,1616745004834669471,0
water_tank,1616745034961923785,0
water_tank,1616745065073082561,0
water_tank,1616745095168890586,0
water_tank,1616745125268212285,0
water_tank,1616745155360815546,0
water_tank,1616745185664891167,0
water_tank,1616745215559446655,0
water_tank,1616745245616098140,0
water_tank,1616745275724051721,0
water_tank,1616745306354054172,0
water_tank,1616745336143515813,0
water_tank,1616745366348068261,0
water_tank,1616745396079095835,0
water_tank,1616745426192901370,0
water_tank,1616745456284665824,0
water_tank,1616745486397860944,0
water_tank,1616745516546543606,0
water_tank,1616745546794062934,0
water_tank,1616745577633013137,0
water_tank,1616745606859686363,0
water_tank,1616745630379637808,15652
water_tank,1616745640380480135,0
water_tank,1616745670513699213,0
water_tank,1616745700643705612,0
water_tank,1616745710602502692,0
water_tank,1616745740697321386,0
water_tank,1616745750696933591,0
water_tank,1616745767304927763,7561
water_tank,1616745778166117942,0
water_tank,1616745788934749868,0
water_tank,1616745797304947281,0
water_tank,1616745827416992028,0
water_tank,1616745857535888235,0
water_tank,1616745887647407328,0
water_tank,1616745917692238517,0
water_tank,1616745948139743442,0
water_tank,1616745957771856245,0
water_tank,1616745967980315392,0
water_tank,1616745978138445416,0
water_tank,1616746008138664632,0
water_tank,1616746037965580295,0
water_tank,1616746068077932168,0
water_tank,1616746098136836341,0
water_tank,1616746128237681797,0
water_tank,1616746158329987704,0
water_tank,1616746188427070760,0
water_tank,1616746218520592801,0
water_tank,1616746248656845926,0
water_tank,1616746278712478925,0
water_tank,1616746308823320015,0
water_tank,1616746338920595453,0
water_tank,1616746369000927705,0
water_tank,1616746399323399564,0
water_tank,1616746429173313748,0
water_tank,1616746459270265114,0
water_tank,1616746489350878240,0
water_tank,1616746519463292263,0
water_tank,1616746549559127748,0
water_tank,1616746580454251774,0
water_tank,1616746609767253953,0
water_tank,1616746639827706449,0
water_tank,1616746670134226702,0
water_tank,1616746700027169953,0
water_tank,1616746730130066994,0
water_tank,1616746760228389296,0
water_tank,1616746790376169289,0
water_tank,1616746820594804553,0
water_tank,1616746850573388487,0
water_tank,1616746881526886171,0
water_tank,1616746911136939691,0
water_tank,1616746941136318105,0
water_tank,1616746970997179100,0
water_tank,1616747001055727154,0
water_tank,1616747031167613110,0
water_tank,1616747061281862825,0
water_tank,1616747091392452283,0
water_tank,1616747121487311334,0
water_tank,1616747151637036813,0
water_tank,1616747181714071310,0
water_tank,1616747211823170820,0
water_tank,1616747241935343680,0
water_tank,1616747272496548729,0
water_tank,1616747302124103554,0
water_tank,1616747332256704158,0
water_tank,1616747362301883791,0
water_tank,1616747393407643046,0
water_tank,1616747422554683965,0
water_tank,1616747452540998793,0
water_tank,1616747482620385504,0
water_tank,1616747512736466558,0
water_tank,1616747542796338655,0
water_tank,1616747572897105257,0
water_tank,1616747603397742526,0
water_tank,1616747633050687073,0
water_tank,1616747664865170323,0
water_tank,1616747693326526836,0
water_tank,1616747723323258074,0
water_tank,1616747753386500646,0
water_tank,1616747783482117614,0
water_tank,1616747813562927886,0
water_tank,1616747843842947186,0
water_tank,1616747873777034379,0
water_tank,1616747903818595929,0
water_tank,1616747933929266826,0
water_tank,1616747964028252163,0
water_tank,1616747994318206425,0
water_tank,1616748024200681554,0
water_tank,1616748054317745762,0
water_tank,1616748084377540455,0
water_tank,1616748114489381762,0
water_tank,1616748144599495558,0
water_tank,1616748175556347893,0
water_tank,1616748204806437729,0
water_tank,1616748234956497496,0
water_tank,1616748265053769032,0
water_tank,1616748296016869073,0
water_tank,1616748325269735234,0
water_tank,1616748355400993637,0
water_tank,1616748385802016691,0
water_tank,1616748415996637514,0
water_tank,1616748445750989656,0
water_tank,1616748475847154899,0
water_tank,1616748505956637600,0
water_tank,1616748536036219840,0
water_tank,1616748566130473417,0
water_tank,1616748596267687161,0
water_tank,1616748626322562389,0
water_tank,1616748657474152063,0
water_tank,1616748686530424274,0
water_tank,1616748716628118758,0
water_tank,1616748746706749687,0
water_tank,1616748776837033969,0
water_tank,1616748806898425778,0
water_tank,1616748837479637883,0
water_tank,1616748867074948010,0
water_tank,1616748897171215831,0
water_tank,1616748927280983318,0
water_tank,1616748957396336893,0
water_tank,1616748988291992101,0
water_tank,1616749017550307919,0
water_tank,1616749047647202175,0
water_tank,1616749077758034488,0
water_tank,1616749107873600378,0
water_tank,1616749138006871742,0
water_tank,1616749168060066396,0
water_tank,1616749198172200657,0
water_tank,1616749228282822226,0
water_tank,1616749258398839864,0
water_tank,1616749288507542087,0
water_tank,1616749318661337438,0
water_tank,1616749348747958520,0
water_tank,1616749379131757420,0
water_tank,1616749413180827104,0
water_tank,1616749439053903727,0
water_tank,1616749469167201608,0
water_tank,1616749499715451488,0
water_tank,1616749529353772406,0
water_tank,1616749559660020802,0
water_tank,1616749589547905029,0
water_tank,1616749619659959033,0
water_tank,1616749649755919276,0
water_tank,1616749679887240909,0
water_tank,1616749709948353922,0
water_tank,1616749740027672426,0
water_tank,1616749770106568309,0
water_tank,1616749800202648927,0
water_tank,1616749830494493059,0
water_tank,1616749860396779427,0
water_tank,1616749890440602408,0
water_tank,1616749920744869891,0
water_tank,1616749950618103725,0
water_tank,1616757194308962659,0
water_tank,1616757224602567157,0
water_tank,1616757254527387283,0
water_tank,1616757284572045652,0
water_tank,1616757314665007194,0
water_tank,1616757344746202481,0
water_tank,1616757374869932274,0
water_tank,1616757404952799163,0
water_tank,1616757435058810326,0
water_tank,1616757465112528930,0
water_tank,1616757495194560960,0
water_tank,1616757525287798871,0
water_tank,1616757555367111401,0
water_tank,1616757585670561824,0
water_tank,1616757615596974456,0
water_tank,1616757645638835979,0
water_tank,1616757675735487011,0
water_tank,1616757705832723882,0
water_tank,1616757735926647003,0
water_tank,1616757766018673050,0
water_tank,1616757796168456947,0
water_tank,1616757826211260106,0
water_tank,1616757856323861177,0
water_tank,1616757886407102474,0
water_tank,1616757916498881491,0
water_tank,1616757946576799165,0
water_tank,1616757976708062907,0
water_tank,1616758006754272664,0
water_tank,1616758036834544114,0
water_tank,1616758066931961950,0
water_tank,1616758097042379660,0
water_tank,1616758127520674784,0
water_tank,1616758157231707862,0
water_tank,1616758187367695022,0
water_tank,1616758217422587745,0
water_tank,1616758247521471168,0
water_tank,1616758277919245179,0
water_tank,1616758307728600611,0
water_tank,1619869613222490000,0
water_tank,1619869643332344020,0
water_tank,1619869673382237417,0
water_tank,1619869703495684287,0
water_tank,1619869733588482837,0
water_tank,1619869763703320126,0
water_tank,1619869793843273718,0
water_tank,1619869823914558598,0
water_tank,1619869854003957640,0
water_tank,1619869884158787594,0
water_tank,1619869914212195455,0
water_tank,1619869944324297773,0
water_tank,1619869974452848640,0
water_tank,1619870004518018471,0
water_tank,1619870034596314340,0
water_tank,1619870064745166576,0
water_tank,1619870094789082183,0
water_tank,1619870124895704474,0
water_tank,1619870155036299409,0
water_tank,1619870185072746006,0
water_tank,1619870200269876865,8887
water_tank,1619870210274784071,0
water_tank,1619870240367608123,0
water_tank,1619870270480071246,0
water_tank,1619870300574322983,0
water_tank,1619870330704128796,0
water_tank,1619870360783339890,0
water_tank,1619870390877779865,0
water_tank,1619870420975386305,0
water_tank,1619870451074075735,0
water_tank,1619870481188318016,0
water_tank,1619870511312239607,0
water_tank,1619870521284627557,0
water_tank,1619870551372865930,0
water_tank,1619870561372128113,0
water_tank,1619870591484017022,0
water_tank,1619870603782648105,3846
water_tank,1619870613788473539,0
water_tank,1619870643921202754,0
water_tank,1619870674010615163,0
water_tank,1619870686925610724,6897
water_tank,1619870696963565966,0
water_tank,1619870727058460992,0
water_tank,1619870757131804189,0
water_tank,1619870787256073503,0
water_tank,1619870797256985334,0
water_tank,1619870816971906308,7163
water_tank,1619870826967343669,0
water_tank,1619870857082528484,0
water_tank,1619870884015803332,4642
water_tank,1619870893996406499,0
water_tank,1619870924103320951,0
water_tank,1619870954202031348,0
water_tank,1619870984299418451,0
water_tank,1619871014393329074,0
water_tank,1619871044708399533,0
water_tank,1619871055642630976,5438
water_tank,1619871065605899916,0
water_tank,1619871095910478814,0
water_tank,1619871125812491203,0
water_tank,1619871156119423189,0
water_tank,1619871167948009683,2255
water_tank,1619871177914571724,0
water_tank,1619871187909902915,0
water_tank,1619871218005722436,0
water_tank,1619871248136196301,0
water_tank,1619871278212045923,0
water_tank,1619871308309114258,0
water_tank,1619871338420392638,0
water_tank,1619871368514769329,0
water_tank,1619871398609618187,0
water_tank,1619871428742655029,0
water_tank,1619871458811907911,0
water_tank,1619871488897384362,0
water_tank,1619871519001162045,0
water_tank,1619871549089617663,0
water_tank,1619871579167436247,0
water_tank,1619871609287024326,0
water_tank,1619871639349701180,0
water_tank,1619871669431457924,0
water_tank,1619871699507382300,0
water_tank,1619871729584942037,0
water_tank,1619871759682252661,0
water_tank,1619871789761111721,0
water_tank,1619871819870816811,0
water_tank,1619871849938479498,0
water_tank,1619871880018155491,0
water_tank,1619871910114207259,0
water_tank,1619871940192917846,0
water_tank,1619871956191988650,4377
water_tank,1619871966234697074,0
water_tank,1619871996284265123,0
water_tank,1619872026396257114,0
water_tank,1619872056510608780,0
water_tank,1619872086591082574,0
water_tank,1619872116673040337,0
water_tank,1619872146823496867,0
water_tank,1619872176897242288,0
water_tank,1619872206988868719,0
water_tank,1619872237125846235,0
water_tank,1619872267215389752,0
water_tank,1619872297326454206,0
water_tank,1619872327462730217,0
water_tank,1619872357535365379,0
water_tank,1619872387631318399,0
water_tank,1619872417952147397,0
water_tank,1619872447837852135,0
water_tank,1619872477916392541,0
water_tank,1619872508043385772,0
water_tank,1619872538104818801,0
water_tank,1619872568218677219,0
water_tank,1619872598314705640,0
water_tank,1619872628426646219,0
water_tank,1619872658793009719,0
water_tank,1619872688601699685,0
water_tank,1619872718698556876,0
water_tank,1619872748815365292,0
water_tank,1619872778872979037,0
water_tank,1619872808960611154,0
water_tank,1619872839066282391,0
water_tank,1619872869193017790,0
water_tank,1619872899272191787,0
water_tank,1619872929383951483,0
water_tank,1619872959701589257,0
water_tank,1619872989605367135,0
water_tank,1619873019706717630,0
water_tank,1619873049832987503,0
water_tank,1619873079897239613,0
water_tank,1619873109976031166,0
water_tank,1619873136391935414,8887
water_tank,1619873146068621447,0
water_tank,1619873156067281118,0
water_tank,1619873166068645789,0
water_tank,1619873196178620050,0
water_tank,1619873226312632529,0
water_tank,1619873256386736276,0
water_tank,1619873286483159446,0
water_tank,1619873316565744043,0
water_tank,1619873346973719751,0
water_tank,1619873376753733585,0
water_tank,1619873406882431703,0
water_tank,1619873436937726540,0
water_tank,1619873467039267659,0
water_tank,1619873497151770525,0
water_tank,1619873527270611532,0
water_tank,1619873557374644637,0
water_tank,1619873587506479972,0
water_tank,1619873617967719076,0
water_tank,1619873647679492903,0
water_tank,1619873677789436533,0
water_tank,1619873707901994841,0
water_tank,1619873738003724106,0
water_tank,1619873768402595840,0
water_tank,1619873798194562517,0
water_tank,1619873828285860600,0
water_tank,1619873858398081644,0
water_tank,1619873888508614004,0
water_tank,1619873918589675931,0
water_tank,1619873948743621267,0
water_tank,1619873978801479584,0
water_tank,1619874008904307045,0
water_tank,1619874039210114774,0
water_tank,1619874069132321883,0
water_tank,1619874099242011322,0
water_tank,1619874109243010089,0
water_tank,1619874139404992172,0
water_tank,1619874169482535614,0
water_tank,1619874199599293840,0
water_tank,1619874229720953837,0
water_tank,1619874259857150037,0
water_tank,1619874289945237921,0
water_tank,1619874320117340109,0
water_tank,1619874350186350797,0
water_tank,1619874380522406024,0
water_tank,1619874410428470797,0
water_tank,1619874440538874311,0
water_tank,1619874470669687720,0
water_tank,1619874501185673893,0
water_tank,1619874530872981290,0
water_tank,1619874561002980532,0
water_tank,1619874587397441202,4377
water_tank,1619874597401171565,0
water_tank,1619874627511110176,0
water_tank,1619874657943689147,0
water_tank,1619874687752541374,0
water_tank,1619874717831292006,0
water_tank,1619874747910925517,0
water_tank,1619874778006107263,0
water_tank,1619874808343304921,0
water_tank,1619874838181574364,0
water_tank,1619874868313322330,0
water_tank,1619874898357748864,0
water_tank,1619874928445133152,0
water_tank,1619874958537139486,0
water_tank,1619874988633991856,0
water_tank,1619875018749785309,0
water_tank,1619875049082732116,0
water_tank,1619875078957400822,0
water_tank,1619875109268075382,0
water_tank,1619875139188411036,0
water_tank,1619875169506268969,0
water_tank,1619875199394680832,0
water_tank,1619875229752378044,0
water_tank,1619875259632240502,0
water_tank,1619875289746263144,0
water_tank,1619875319873530580,0
water_tank,1619875349993937974,0
water_tank,1619875380095146758,0
water_tank,1619875410242820942,0
water_tank,1619875440306388502,0
water_tank,1619875470417215352,0
water_tank,1619875500526024528,0
water_tank,1619875531011375172,0
water_tank,1619875560989815699,0
water_tank,1619875590862769252,0
water_tank,1619875620925227716,0
water_tank,1619875651021001399,0
water_tank,1619875681116390144,0
water_tank,1619875711212010596,0
water_tank,1619875741324067248,0
water_tank,1619875771472716819,0
water_tank,1619875801564007549,0
water_tank,1619875831658896563,0
water_tank,1619875861791231405,0
water_tank,1619875891887461006,0
water_tank,1619875922034671545,0
water_tank,1619875952147934568,0
water_tank,1619875982183913969,0
water_tank,1619876012282562650,0
water_tank,1619876042381180932,0
water_tank,1619876072493845635,0
water_tank,1619876102903277885,0
water_tank,1619876132683219212,0
water_tank,1619876162936818300,0
water_tank,1619876192807582566,0
water_tank,1619876222891529208,0
water_tank,1619876253304316105,0
water_tank,1619876283061548593,0
water_tank,1619876313216154467,0
water_tank,1619876343256256948,0
water_tank,1619876373334510031,0
water_tank,1619876403701376779,0
water_tank,1619876433514660013,0
water_tank,1619876463605381381,0
water_tank,1619876493752968375,0
water_tank,1619876524022026238,0
water_tank,1619876553914423303,0
water_tank,1619876584003162981,0
water_tank,1619876614098693552,0
water_tank,1619876644198902617,0
water_tank,1619876674322011500,0
water_tank,1619876692805609837,3979
water_tank,1619876702800874444,0
water_tank,1619876732896707188,0
water_tank,1619876762993067281,0
water_tank,1619876793111429865,0
water_tank,1619876823199927553,0
water_tank,1619876853332119294,0
water_tank,1619876883684104153,0
water_tank,1619876913522140774,0
water_tank,1619876943635231193,0
water_tank,1619876973748141747,0
water_tank,1619877003860263783,0
water_tank,1619877031016995728,8887
water_tank,1619877040978266323,0
water_tank,1619877071090497960,0
water_tank,1619877101189529686,0
water_tank,1619877125982656189,8887
water_tank,1619877135997319964,0
water_tank,1619877166080789827,0
water_tank,1619877196402569171,0
water_tank,1619877226342364971,0
water_tank,1619877256421443531,0
water_tank,1619877286893496435,0
water_tank,1619877316623256138,0
water_tank,1619877346717436448,0
water_tank,1619877376815193704,0
water_tank,1619877406942799259,0
water_tank,1619877437278990171,0
water_tank,1619877467086963678,0
water_tank,1619877497372231576,0
water_tank,1619877527261294574,0
water_tank,1619877540648753166,8489
water_tank,1619877550654661296,0
water_tank,1619877580781957617,0
water_tank,1619877610845632632,0
water_tank,1619877640941600680,0
water_tank,1619877671054041621,0
water_tank,1619877701146469740,0
water_tank,1619877731259495315,0
water_tank,1619877761372253111,0
water_tank,1619877791419843397,0
water_tank,1619877821499964346,0
water_tank,1619877851594328925,0
water_tank,1619877882064766956,0
water_tank,1619877911768757265,0
water_tank,1619877925065504288,8887
water_tank,1619877935105415563,0
water_tank,1619877965160504846,0
water_tank,1619877995258399964,0
water_tank,1619878025338162946,0
water_tank,1619878055434691356,0
water_tank,1619878085511164198,0
water_tank,1619878115645624213,0
water_tank,1619878145910980565,0
water_tank,1619878175795807552,0
water_tank,1619878205895131923,0
water_tank,1619878235994584178,0
water_tank,1619878266101935904,0
water_tank,1619878296252637697,0
water_tank,1619878326310094180,0
water_tank,1619878356403033977,0
water_tank,1619878386499931403,0
water_tank,1619878416594604844,0
water_tank,1619878446899837113,0
water_tank,1619878476830292275,0
water_tank,1619878506883201617,0
water_tank,1619878536964180903,0
water_tank,1619878567057480380,0
water_tank,1619878597136337180,0
water_tank,1619878627234408897,0
water_tank,1619878657362866636,0
water_tank,1619878687426585248,0
water_tank,1619878717538151085,0
water_tank,1619878747616721236,0
water_tank,1619878778046499472,0
water_tank,1619878807792493048,0
water_tank,1619878837915135646,0
water_tank,1619878867965662184,0
water_tank,1619878898046051595,0
water_tank,1619878928429680196,0
water_tank,1619878958207310413,0
water_tank,1619878988513167524,0
water_tank,1619879018423290475,0
water_tank,1619879048477408749,0
water_tank,1619879078829634149,0
water_tank,1619879108652300198,0
water_tank,1619879138733661746,0
water_tank,1619879168829374559,0
water_tank,1619879198942135742,0
water_tank,1619879229003900736,0
water_tank,1619879259114389305,0
water_tank,1619879289211065778,0
water_tank,1619879319308969281,0
water_tank,1619879349410229032,0
water_tank,1619879379522308207,0
water_tank,1619879409586483496,0
water_tank,1619879439677832913,0
water_tank,1619879469773299871,0
water_tank,1619879499884311688,0
water_tank,1619879529979989733,0
water_tank,1619879560134629419,0
water_tank,1619879586087279121,1061
water_tank,1619879596089995011,0
water_tank,1619879626243682814,0
water_tank,1619879656282194918,0
water_tank,1619879686408724464,0
water_tank,1619879716457262788,0
water_tank,1619879726443517458,0
